id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total
913,Espejo decorativo,$59.36,4,17/02/2024,Decoración,237.44
1346,Secadora,$64.11,4,17/02/2024,Electrodomésticos,256.44
1623,Microondas,$95.91,4,17/02/2024,Electrodomésticos,383.64
1924,Aspiradora,$38.10,9,17/02/2024,Electrodomésticos,342.90
2246,Laptop,$76.02,10,17/02/2024,Electrónica,760.20
2255,Auriculares,$72.37,8,17/02/2024,Electrónica,578.96
2345,Auriculares,$61.61,4,17/02/2024,Electrónica,246.44
275,Alfombra,$36.14,8,18/02/2024,Decoración,289.12
276,Cortinas,$98.73,10,18/02/2024,Decoración,987.30
436,Cortinas,$76.78,7,18/02/2024,Decoración,537.46
492,Cuadro decorativo,$120.22,5,18/02/2024,Decoración,601.10
658,Rincón de plantas,$96.23,8,18/02/2024,Decoración,769.84
694,Jarrón decorativo,$96.35,10,18/02/2024,Decoración,963.50
1081,Freidora eléctrica,$95.50,4,18/02/2024,Electrodomésticos,382.00
1115,Lavadora,$96.75,3,18/02/2024,Electrodomésticos,290.25
1510,Plancha de vapor,$79.95,10,18/02/2024,Electrodomésticos,799.50
2136,Laptop,$61.22,2,18/02/2024,Electrónica,122.44
2302,Televisor,$69.69,5,18/02/2024,Electrónica,348.45
2837,Cámara digital,$63.35,1,18/02/2024,Electrónica,63.35
83,Espejo decorativo,$101.38,6,19/02/2024,Decoración,608.28
252,Cuadro decorativo,$110.99,8,19/02/2024,Decoración,887.92
428,Rincón de plantas,$74.58,11,19/02/2024,Decoración,820.38
728,Rincón de plantas,$58.34,2,19/02/2024,Decoración,116.68
878,Rincón de plantas,$29.09,12,19/02/2024,Decoración,349.08
52,Cuadro decorativo,$52.23,10,20/02/2024,Decoración,522.30
387,Elementos de cerámica,$76.94,12,20/02/2024,Decoración,923.28
722,Cuadro decorativo,$84.63,5,20/02/2024,Decoración,423.15
1409,Batidora,$79.10,4,20/02/2024,Electrodomésticos,316.40
1568,Cafetera,$99.10,10,20/02/2024,Electrodomésticos,991.00
1788,Cafetera,$45.67,4,20/02/2024,Electrodomésticos,182.68
2077,Cámara digital,$28.16,4,20/02/2024,Electrónica,112.64
2706,Laptop,$51.15,2,20/02/2024,Electrónica,102.30
2900,Consola de videojuegos,$63.26,2,20/02/2024,Electrónica,126.52
2992,Smartphone,$116.25,8,20/02/2024,Electrónica,930.00
288,Rincón de plantas,$59.16,11,21/02/2024,Decoración,650.76
408,Rincón de plantas,$63.23,7,21/02/2024,Decoración,442.61
720,Adorno de pared,$90.05,1,21/02/2024,Decoración,90.05
1031,Freidora eléctrica,$117.97,6,21/02/2024,Electrodomésticos,707.82
1186,Secadora,$80.16,9,21/02/2024,Electrodomésticos,721.44
1453,Microondas,$60.46,5,21/02/2024,Electrodomésticos,302.30
1660,Plancha de vapor,$35.94,12,21/02/2024,Electrodomésticos,431.28
1700,Plancha de vapor,$75.08,6,21/02/2024,Electrodomésticos,450.48
1820,Plancha de vapor,$45.50,12,21/02/2024,Electrodomésticos,546.00
2083,Smartphone,$32.60,8,21/02/2024,Electrónica,260.80
2742,Televisor,$49.01,3,21/02/2024,Electrónica,147.03
2903,Smartphone,$53.67,6,21/02/2024,Electrónica,322.02
707,Elementos de cerámica,$63.79,1,22/02/2024,Decoración,63.79
888,Rincón de plantas,$36.28,12,22/02/2024,Decoración,435.36
891,Lámpara de mesa,$44.78,4,22/02/2024,Decoración,179.12
928,Rincón de plantas,$111.80,5,22/02/2024,Decoración,559.00
1508,Cafetera,$124.68,1,22/02/2024,Electrodomésticos,124.68
1582,Cafetera,$53.82,7,22/02/2024,Electrodomésticos,376.74
2056,Laptop,$99.00,11,22/02/2024,Electrónica,1089.00
2883,Smartphone,$59.99,12,22/02/2024,Electrónica,719.88
86,Cortinas,$36.75,12,23/02/2024,Decoración,441.00
92,Cuadro decorativo,$35.48,3,23/02/2024,Decoración,106.44
199,Lámpara de mesa,$31.24,1,23/02/2024,Decoración,31.24
269,Lámpara de mesa,$66.48,1,23/02/2024,Decoración,66.48
752,Cuadro decorativo,$110.51,11,23/02/2024,Decoración,1215.61
1323,Microondas,$52.26,8,23/02/2024,Electrodomésticos,418.08
2419,Proyector,$52.52,3,23/02/2024,Electrónica,157.56
2503,Smartphone,$32.58,9,23/02/2024,Electrónica,293.22
2541,Parlantes Bluetooth,$26.71,12,23/02/2024,Electrónica,320.52
2587,Cámara digital,$61.40,7,23/02/2024,Electrónica,429.80
365,Alfombra,$58.82,9,24/02/2024,Decoración,529.38
577,Elementos de cerámica,$60.17,7,24/02/2024,Decoración,421.19
929,Lámpara de mesa,$48.58,11,24/02/2024,Decoración,534.38
930,Adorno de pared,$75.13,6,24/02/2024,Decoración,450.78
1182,Cafetera,$113.84,2,24/02/2024,Electrodomésticos,227.68
1558,Cafetera,$68.89,6,24/02/2024,Electrodomésticos,413.34
1817,Horno eléctrico,$31.50,4,24/02/2024,Electrodomésticos,126.00
2058,SmartWatch,$35.41,3,24/02/2024,Electrónica,106.23
2768,SmartWatch,$29.39,11,24/02/2024,Electrónica,323.29
2816,Laptop,$29.49,8,24/02/2024,Electrónica,235.92
2943,Smartphone,$28.64,2,24/02/2024,Electrónica,57.28
1703,Microondas,$91.81,9,25/02/2024,Electrodomésticos,826.29
1852,Cafetera,$76.00,7,25/02/2024,Electrodomésticos,532.00
2175,Auriculares,$117.03,6,25/02/2024,Electrónica,702.18
2232,Televisor,$70.17,7,25/02/2024,Electrónica,491.19
2269,Proyector,$74.59,4,25/02/2024,Electrónica,298.36
2398,SmartWatch,$47.21,1,25/02/2024,Electrónica,47.21
332,Cuadro decorativo,$124.20,10,26/02/2024,Decoración,1242.00
581,Lámpara de mesa,$106.58,3,26/02/2024,Decoración,319.74
697,Elementos de cerámica,$67.37,2,26/02/2024,Decoración,134.74
1740,Plancha de vapor,$45.37,6,26/02/2024,Electrodomésticos,272.22
2319,Proyector,$65.89,4,26/02/2024,Electrónica,263.56
2551,Parlantes Bluetooth,$62.77,6,26/02/2024,Electrónica,376.62
2,Cuadro decorativo,$106.12,3,27/02/2024,Decoración,318.36
171,Lámpara de mesa,$62.47,6,27/02/2024,Decoración,374.82
239,Lámpara de mesa,$46.25,12,27/02/2024,Decoración,555.00
1095,Lavadora,$67.17,9,27/02/2024,Electrodomésticos,604.53
1138,Cafetera,$92.62,8,27/02/2024,Electrodomésticos,740.96
1835,Lavadora,$46.18,10,27/02/2024,Electrodomésticos,461.80
1988,Cafetera,$49.32,3,27/02/2024,Electrodomésticos,147.96
2594,Tablet,$82.71,7,27/02/2024,Electrónica,578.97
2810,Consola de videojuegos,$31.09,1,27/02/2024,Electrónica,31.09
2964,Tablet,$99.82,8,27/02/2024,Electrónica,798.56
95,Alfombra,$87.85,2,28/02/2024,Decoración,175.70
150,Adorno de pared,$27.92,5,28/02/2024,Decoración,139.60
702,Cuadro decorativo,$112.56,9,28/02/2024,Decoración,1013.04
1136,Secadora,$41.84,8,28/02/2024,Electrodomésticos,334.72
1272,Cafetera,$100.92,1,28/02/2024,Electrodomésticos,100.92
1410,Plancha de vapor,$122.77,10,28/02/2024,Electrodomésticos,1227.70
1669,Batidora,$69.74,8,28/02/2024,Electrodomésticos,557.92
1793,Microondas,$108.34,12,28/02/2024,Electrodomésticos,1300.08
1839,Batidora,$63.50,3,28/02/2024,Electrodomésticos,190.50
2110,Consola de videojuegos,$81.69,4,28/02/2024,Electrónica,326.76
2695,Auriculares,$104.59,9,28/02/2024,Electrónica,941.31
2697,Cámara digital,$117.71,2,28/02/2024,Electrónica,235.42
79,Lámpara de mesa,$119.69,10,29/02/2024,Decoración,1196.90
734,Jarrón decorativo,$108.99,6,29/02/2024,Decoración,653.94
822,Cuadro decorativo,$34.33,11,29/02/2024,Decoración,377.63
1569,Batidora,$122.02,12,29/02/2024,Electrodomésticos,1464.24
1570,Plancha de vapor,$114.48,4,29/02/2024,Electrodomésticos,457.92
1984,Aspiradora,$88.95,11,29/02/2024,Electrodomésticos,978.45
2104,Tablet,$78.87,5,29/02/2024,Electrónica,394.35
2223,Smartphone,$116.89,6,29/02/2024,Electrónica,701.34
661,Lámpara de mesa,$85.58,11,01/03/2024,Decoración,941.38
1189,Batidora,$82.18,6,01/03/2024,Electrodomésticos,493.08
1263,Microondas,$54.11,7,01/03/2024,Electrodomésticos,378.77
2699,Proyector,$66.66,6,01/03/2024,Electrónica,399.96
337,Elementos de cerámica,$92.88,10,02/03/2024,Decoración,928.80
396,Cortinas,$39.63,2,02/03/2024,Decoración,79.26
454,Jarrón decorativo,$80.34,7,02/03/2024,Decoración,562.38
868,Rincón de plantas,$85.49,2,02/03/2024,Decoración,170.98
1089,Batidora,$61.72,8,02/03/2024,Electrodomésticos,493.76
2322,Televisor,$81.31,9,02/03/2024,Electrónica,731.79
2572,Televisor,$123.48,7,02/03/2024,Electrónica,864.36
2777,Cámara digital,$31.52,8,02/03/2024,Electrónica,252.16
8,Rincón de plantas,$70.24,7,03/03/2024,Decoración,491.68
356,Cortinas,$122.97,5,03/03/2024,Decoración,614.85
403,Espejo decorativo,$64.37,1,03/03/2024,Decoración,64.37
760,Adorno de pared,$77.65,1,03/03/2024,Decoración,77.65
985,Alfombra,$118.35,3,03/03/2024,Decoración,355.05
2975,Auriculares,$55.20,10,03/03/2024,Electrónica,552.00
186,Cortinas,$108.74,3,04/03/2024,Decoración,326.22
954,Jarrón decorativo,$112.06,1,04/03/2024,Decoración,112.06
1622,Cafetera,$38.44,7,04/03/2024,Electrodomésticos,269.08
1646,Secadora,$33.89,7,04/03/2024,Electrodomésticos,237.23
1761,Freidora eléctrica,$109.97,7,04/03/2024,Electrodomésticos,769.79
1812,Cafetera,$106.32,1,04/03/2024,Electrodomésticos,106.32
2489,Proyector,$77.06,1,04/03/2024,Electrónica,77.06
140,Adorno de pared,$44.91,1,05/03/2024,Decoración,44.91
324,Jarrón decorativo,$57.23,5,05/03/2024,Decoración,286.15
774,Jarrón decorativo,$115.58,12,05/03/2024,Decoración,1386.96
1085,Lavadora,$108.53,10,05/03/2024,Electrodomésticos,1085.30
1736,Secadora,$59.04,11,05/03/2024,Electrodomésticos,649.44
1741,Freidora eléctrica,$67.75,2,05/03/2024,Electrodomésticos,135.50
1743,Microondas,$81.63,6,05/03/2024,Electrodomésticos,489.78
2063,Smartphone,$124.01,12,05/03/2024,Electrónica,1488.12
2102,Televisor,$33.14,1,05/03/2024,Electrónica,33.14
781,Lámpara de mesa,$115.77,11,06/03/2024,Decoración,1273.47
1686,Secadora,$59.33,8,06/03/2024,Electrodomésticos,474.64
2099,Proyector,$40.99,2,06/03/2024,Electrónica,81.98
2388,SmartWatch,$100.57,9,06/03/2024,Electrónica,905.13
2498,SmartWatch,$100.96,10,06/03/2024,Electrónica,1009.60
2942,Televisor,$119.68,2,06/03/2024,Electrónica,239.36
612,Cuadro decorativo,$45.04,10,07/03/2024,Decoración,450.40
635,Alfombra,$44.66,7,07/03/2024,Decoración,312.62
879,Lámpara de mesa,$34.26,11,07/03/2024,Decoración,376.86
1027,Horno eléctrico,$70.09,1,07/03/2024,Electrodomésticos,70.09
1052,Cafetera,$39.31,11,07/03/2024,Electrodomésticos,432.41
1982,Cafetera,$117.43,8,07/03/2024,Electrodomésticos,939.44
2270,Consola de videojuegos,$117.47,8,07/03/2024,Electrónica,939.76
2550,Consola de videojuegos,$118.87,6,07/03/2024,Electrónica,713.22
23,Espejo decorativo,$70.36,5,08/03/2024,Decoración,351.80
336,Cortinas,$84.55,5,08/03/2024,Decoración,422.75
348,Rincón de plantas,$46.49,1,08/03/2024,Decoración,46.49
435,Alfombra,$97.14,1,08/03/2024,Decoración,97.14
1229,Batidora,$29.86,4,08/03/2024,Electrodomésticos,119.44
1434,Aspiradora,$60.42,11,08/03/2024,Electrodomésticos,664.62
1557,Horno eléctrico,$53.29,12,08/03/2024,Electrodomésticos,639.48
1879,Batidora,$65.59,9,08/03/2024,Electrodomésticos,590.31
2233,Smartphone,$37.11,3,08/03/2024,Electrónica,111.33
156,Cortinas,$39.67,2,09/03/2024,Decoración,79.34
470,Adorno de pared,$34.68,5,09/03/2024,Decoración,173.40
685,Alfombra,$102.81,9,09/03/2024,Decoración,925.29
805,Alfombra,$48.99,8,09/03/2024,Decoración,391.92
1369,Batidora,$48.80,11,09/03/2024,Electrodomésticos,536.80
1513,Microondas,$69.57,1,09/03/2024,Electrodomésticos,69.57
1844,Aspiradora,$86.29,12,09/03/2024,Electrodomésticos,1035.48
2002,Televisor,$68.99,10,09/03/2024,Electrónica,689.90
2664,Tablet,$54.19,3,09/03/2024,Electrónica,162.57
2684,Auriculares,$79.29,6,09/03/2024,Electrónica,475.74
2694,Auriculares,$51.71,3,09/03/2024,Electrónica,155.13
2826,Laptop,$39.13,8,09/03/2024,Electrónica,313.04
2983,Smartphone,$118.60,11,09/03/2024,Electrónica,1304.60
74,Jarrón decorativo,$51.08,11,10/03/2024,Decoración,561.88
161,Lámpara de mesa,$96.41,11,10/03/2024,Decoración,1060.51
967,Elementos de cerámica,$29.05,10,10/03/2024,Decoración,290.50
978,Rincón de plantas,$32.05,4,10/03/2024,Decoración,128.20
1169,Batidora,$85.59,5,10/03/2024,Electrodomésticos,427.95
1219,Batidora,$49.37,9,10/03/2024,Electrodomésticos,444.33
1330,Plancha de vapor,$28.85,11,10/03/2024,Electrodomésticos,317.35
1742,Cafetera,$96.84,11,10/03/2024,Electrodomésticos,1065.24
1751,Freidora eléctrica,$77.13,4,10/03/2024,Electrodomésticos,308.52
1860,Plancha de vapor,$102.60,12,10/03/2024,Electrodomésticos,1231.20
2944,Auriculares,$55.17,4,10/03/2024,Electrónica,220.68
91,Lámpara de mesa,$89.87,12,11/03/2024,Decoración,1078.44
615,Alfombra,$65.09,5,11/03/2024,Decoración,325.45
1240,Plancha de vapor,$40.78,12,11/03/2024,Electrodomésticos,489.36
1311,Freidora eléctrica,$61.53,11,11/03/2024,Electrodomésticos,676.83
1707,Horno eléctrico,$59.05,8,11/03/2024,Electrodomésticos,472.40
1934,Aspiradora,$42.94,2,11/03/2024,Electrodomésticos,85.88
2436,Laptop,$43.34,8,11/03/2024,Electrónica,346.72
693,Espejo decorativo,$85.04,9,12/03/2024,Decoración,765.36
849,Lámpara de mesa,$46.89,2,12/03/2024,Decoración,93.78
887,Elementos de cerámica,$41.55,3,12/03/2024,Decoración,124.65
1042,Heladera,$121.85,10,12/03/2024,Electrodomésticos,1218.50
1248,Cafetera,$30.70,5,12/03/2024,Electrodomésticos,153.50
1305,Lavadora,$114.72,9,12/03/2024,Electrodomésticos,1032.48
2282,Televisor,$31.80,10,12/03/2024,Electrónica,318.00
2519,Proyector,$76.15,11,12/03/2024,Electrónica,837.65
543,Espejo decorativo,$79.98,10,13/03/2024,Decoración,799.80
623,Espejo decorativo,$74.95,3,13/03/2024,Decoración,224.85
874,Jarrón decorativo,$80.88,12,13/03/2024,Decoración,970.56
1173,Microondas,$71.13,12,13/03/2024,Electrodomésticos,853.56
1260,Plancha de vapor,$122.04,1,13/03/2024,Electrodomésticos,122.04
1295,Lavadora,$53.77,7,13/03/2024,Electrodomésticos,376.39
1620,Plancha de vapor,$76.32,5,13/03/2024,Electrodomésticos,381.60
1892,Heladera,$58.45,1,13/03/2024,Electrodomésticos,58.45
1916,Secadora,$110.04,11,13/03/2024,Electrodomésticos,1210.44
2393,Smartphone,$113.88,9,13/03/2024,Electrónica,1024.92
2437,Cámara digital,$80.06,3,13/03/2024,Electrónica,240.18
2688,SmartWatch,$119.73,12,13/03/2024,Electrónica,1436.76
2858,SmartWatch,$89.27,6,13/03/2024,Electrónica,535.62
820,Adorno de pared,$36.55,3,14/03/2024,Decoración,109.65
1303,Microondas,$40.90,9,14/03/2024,Electrodomésticos,368.10
1657,Horno eléctrico,$109.73,9,14/03/2024,Electrodomésticos,987.57
1772,Heladera,$56.94,2,14/03/2024,Electrodomésticos,113.88
1978,Cafetera,$104.66,11,14/03/2024,Electrodomésticos,1151.26
2052,Televisor,$66.57,5,14/03/2024,Electrónica,332.85
2347,Cámara digital,$112.14,3,14/03/2024,Electrónica,336.42
2493,Smartphone,$124.82,5,14/03/2024,Electrónica,624.10
2748,SmartWatch,$53.93,7,14/03/2024,Electrónica,377.51
2882,Televisor,$56.81,9,14/03/2024,Electrónica,511.29
2981,Parlantes Bluetooth,$80.25,10,14/03/2024,Electrónica,802.50
517,Elementos de cerámica,$94.94,12,15/03/2024,Decoración,1139.28
624,Jarrón decorativo,$51.39,10,15/03/2024,Decoración,513.90
772,Cuadro decorativo,$78.76,10,15/03/2024,Decoración,787.60
957,Elementos de cerámica,$75.27,4,15/03/2024,Decoración,301.08
1953,Microondas,$119.61,2,15/03/2024,Electrodomésticos,239.22
2082,Televisor,$55.66,3,15/03/2024,Electrónica,166.98
2170,Consola de videojuegos,$122.40,1,15/03/2024,Electrónica,122.40
2554,Auriculares,$100.07,11,15/03/2024,Electrónica,1100.77
2647,Cámara digital,$90.34,1,15/03/2024,Electrónica,90.34
2835,Auriculares,$42.50,7,15/03/2024,Electrónica,297.50
2950,Consola de videojuegos,$29.14,10,15/03/2024,Electrónica,291.40
613,Espejo decorativo,$78.46,7,16/03/2024,Decoración,549.22
836,Cortinas,$115.79,1,16/03/2024,Decoración,115.79
919,Lámpara de mesa,$51.50,1,16/03/2024,Decoración,51.50
1099,Batidora,$39.73,11,16/03/2024,Electrodomésticos,437.03
1670,Plancha de vapor,$101.57,7,16/03/2024,Electrodomésticos,710.99
1995,Lavadora,$31.36,7,16/03/2024,Electrodomésticos,219.52
2018,SmartWatch,$99.78,1,16/03/2024,Electrónica,99.78
2030,Consola de videojuegos,$108.00,9,16/03/2024,Electrónica,972.00
2613,Smartphone,$105.63,6,16/03/2024,Electrónica,633.78
2749,Proyector,$120.50,4,16/03/2024,Electrónica,482.00
2809,Proyector,$89.06,1,16/03/2024,Electrónica,89.06
262,Cuadro decorativo,$70.89,11,17/03/2024,Decoración,779.79
449,Lámpara de mesa,$29.32,3,17/03/2024,Decoración,87.96
914,Jarrón decorativo,$98.11,2,17/03/2024,Decoración,196.22
1067,Horno eléctrico,$116.21,8,17/03/2024,Electrodomésticos,929.68
1164,Aspiradora,$102.32,2,17/03/2024,Electrodomésticos,204.64
1209,Batidora,$111.44,3,17/03/2024,Electrodomésticos,334.32
1545,Lavadora,$33.31,10,17/03/2024,Electrodomésticos,333.10
2444,Auriculares,$70.16,11,17/03/2024,Electrónica,771.76
2577,Cámara digital,$45.12,6,17/03/2024,Electrónica,270.72
2677,Cámara digital,$92.00,10,17/03/2024,Electrónica,920.00
188,Rincón de plantas,$101.62,9,18/03/2024,Decoración,914.58
407,Elementos de cerámica,$97.51,5,18/03/2024,Decoración,487.55
505,Alfombra,$96.21,11,18/03/2024,Decoración,1058.31
872,Cuadro decorativo,$55.89,10,18/03/2024,Decoración,558.90
926,Cortinas,$63.98,11,18/03/2024,Decoración,703.78
1384,Aspiradora,$80.38,9,18/03/2024,Electrodomésticos,723.42
2035,Auriculares,$78.28,6,18/03/2024,Electrónica,469.68
2454,Auriculares,$101.08,10,18/03/2024,Electrónica,1010.80
2496,Laptop,$40.16,3,18/03/2024,Electrónica,120.48
2763,Smartphone,$107.84,11,18/03/2024,Electrónica,1186.24
314,Jarrón decorativo,$109.29,10,19/03/2024,Decoración,1092.90
731,Lámpara de mesa,$40.05,2,19/03/2024,Decoración,80.10
961,Lámpara de mesa,$103.06,9,19/03/2024,Decoración,927.54
1073,Microondas,$72.86,10,19/03/2024,Electrodomésticos,728.60
1917,Horno eléctrico,$82.36,2,19/03/2024,Electrodomésticos,164.72
2037,Cámara digital,$68.66,12,19/03/2024,Electrónica,823.92
2047,Cámara digital,$85.45,3,19/03/2024,Electrónica,256.35
2157,Cámara digital,$65.62,8,19/03/2024,Electrónica,524.96
197,Elementos de cerámica,$89.17,4,20/03/2024,Decoración,356.68
206,Cortinas,$73.65,2,20/03/2024,Decoración,147.30
234,Jarrón decorativo,$112.40,9,20/03/2024,Decoración,1011.60
746,Cortinas,$64.93,10,20/03/2024,Decoración,649.30
855,Alfombra,$48.79,11,20/03/2024,Decoración,536.69
950,Adorno de pared,$116.42,6,20/03/2024,Decoración,698.52
1581,Freidora eléctrica,$88.59,8,20/03/2024,Electrodomésticos,708.72
2001,Freidora eléctrica,$43.14,12,20/03/2024,Electrodomésticos,517.68
2112,Televisor,$34.89,12,20/03/2024,Electrónica,418.68
2530,Consola de videojuegos,$54.04,8,20/03/2024,Electrónica,432.32
195,Alfombra,$115.12,12,21/03/2024,Decoración,1381.44
780,Adorno de pared,$79.13,7,21/03/2024,Decoración,553.91
1290,Plancha de vapor,$76.04,5,21/03/2024,Electrodomésticos,380.20
1537,Horno eléctrico,$103.51,7,21/03/2024,Electrodomésticos,724.57
1677,Horno eléctrico,$116.79,12,21/03/2024,Electrodomésticos,1401.48
1831,Freidora eléctrica,$87.85,4,21/03/2024,Electrodomésticos,351.40
2200,Consola de videojuegos,$44.36,10,21/03/2024,Electrónica,443.60
2650,Consola de videojuegos,$50.77,10,21/03/2024,Electrónica,507.70
2691,Parlantes Bluetooth,$32.86,11,21/03/2024,Electrónica,361.46
2701,Parlantes Bluetooth,$88.65,9,21/03/2024,Electrónica,797.85
2946,Laptop,$27.65,11,21/03/2024,Electrónica,304.15
65,Alfombra,$63.14,2,22/03/2024,Decoración,126.28
270,Adorno de pared,$96.59,6,22/03/2024,Decoración,579.54
645,Alfombra,$36.17,1,22/03/2024,Decoración,36.17
1222,Heladera,$103.34,8,22/03/2024,Electrodomésticos,826.72
1921,Freidora eléctrica,$124.00,5,22/03/2024,Electrodomésticos,620.00
2059,Proyector,$116.66,12,22/03/2024,Electrónica,1399.92
2100,Consola de videojuegos,$94.73,1,22/03/2024,Electrónica,94.73
2162,Televisor,$40.83,3,22/03/2024,Electrónica,122.49
2634,Auriculares,$124.63,10,22/03/2024,Electrónica,1246.30
2813,Smartphone,$114.94,11,22/03/2024,Electrónica,1264.34
1607,Horno eléctrico,$53.09,3,23/03/2024,Electrodomésticos,159.27
1690,Plancha de vapor,$68.28,9,23/03/2024,Electrodomésticos,614.52
2456,Laptop,$68.84,11,23/03/2024,Electrónica,757.24
210,Adorno de pared,$71.67,4,24/03/2024,Decoración,286.68
708,Rincón de plantas,$63.10,11,24/03/2024,Decoración,694.10
1502,Heladera,$112.52,4,24/03/2024,Electrodomésticos,450.08
1562,Heladera,$31.42,1,24/03/2024,Electrodomésticos,31.42
1904,Aspiradora,$102.92,5,24/03/2024,Electrodomésticos,514.60
2003,Smartphone,$118.80,2,24/03/2024,Electrónica,237.60
2399,Proyector,$96.70,3,24/03/2024,Electrónica,290.10
2420,Consola de videojuegos,$72.78,9,24/03/2024,Electrónica,655.02
2462,Televisor,$46.04,3,24/03/2024,Electrónica,138.12
2480,Consola de videojuegos,$96.21,11,24/03/2024,Electrónica,1058.31
339,Lámpara de mesa,$42.60,1,25/03/2024,Decoración,42.60
595,Alfombra,$83.25,1,25/03/2024,Decoración,83.25
629,Lámpara de mesa,$40.30,2,25/03/2024,Decoración,80.60
652,Cuadro decorativo,$100.52,9,25/03/2024,Decoración,904.68
1093,Microondas,$71.38,1,25/03/2024,Electrodomésticos,71.38
1918,Cafetera,$39.33,10,25/03/2024,Electrodomésticos,393.30
2306,Laptop,$80.84,9,25/03/2024,Electrónica,727.56
2542,Televisor,$67.37,4,25/03/2024,Electrónica,269.48
594,Jarrón decorativo,$115.95,1,26/03/2024,Decoración,115.95
649,Lámpara de mesa,$83.61,1,26/03/2024,Decoración,83.61
1183,Microondas,$49.65,5,26/03/2024,Electrodomésticos,248.25
